,Date,Close,High,Low,Open,Volume
76,2015-02-24,18.929500579833984,19.02400016784668,18.808000564575195,18.9325008392334,38416000.0
77,2015-02-25,19.26849937438965,19.39249992370605,18.82699966430664,18.863500595092773,63490000.0
78,2015-02-26,19.239999771118164,19.4685001373291,19.16399955749512,19.203500747680664,53742000.0
79,2015-02-27,19.007999420166016,19.29949951171875,18.989500045776367,19.200000762939453,50646000.0
80,2015-03-02,19.28300094604492,19.295000076293945,18.974000930786133,19.042499542236328,42784000.0
81,2015-03-03,19.230499267578125,19.30500030517578,19.07999992370605,19.19750022888184,38930000.0
82,2015-03-04,19.13599967956543,19.395000457763672,19.10950088500977,19.285499572753903,45182000.0
83,2015-03-05,19.39150047302246,19.42099952697754,19.194499969482425,19.280500411987305,53870000.0
84,2015-03-06,19.004499435424805,19.350000381469727,18.944000244140625,19.275999069213867,52540000.0
85,2015-03-09,18.92799949645996,18.96649932861328,18.763999938964844,18.920000076293945,46228000.0
86,2015-03-10,18.475500106811523,18.888500213623047,18.458999633789062,18.872499465942383,62420000.0
87,2015-03-11,18.318500518798828,18.667499542236328,18.3129997253418,18.530500411987305,49902000.0
88,2015-03-12,18.71199989318848,18.774999618530277,18.375999450683597,18.44099998474121,56200000.0
89,2015-03-13,18.52899932861328,18.699499130249023,18.333999633789062,18.576000213623047,52234000.0
90,2015-03-16,18.667499542236328,18.69700050354004,18.336000442504883,18.518999099731445,47082000.0
91,2015-03-17,18.59600067138672,18.725000381469727,18.48200035095215,18.555500030517575,40740000.0
92,2015-03-18,18.756999969482425,18.79949951171875,18.334999084472656,18.49850082397461,53082000.0
93,2015-03-19,18.66200065612793,18.855499267578125,18.60950088500977,18.693500518798828,38314000.0
94,2015-03-20,18.92449951171875,18.9685001373291,18.79599952697754,18.81450080871582,75272000.0
95,2015-03-23,18.75550079345703,19.088499069213867,18.746999740600582,18.903499603271484,44786000.0
96,2015-03-24,18.704500198364254,18.761999130249023,18.613500595092773,18.699499130249023,44564000.0
97,2015-03-25,18.54800033569336,19.024999618530277,18.51449966430664,18.75849914550781,68590000.0
98,2015-03-26,18.36750030517578,18.56999969482422,18.28249931335449,18.47949981689453,58600000.0
99,2015-03-27,18.527999877929688,18.65850067138672,18.328500747680664,18.355499267578125,52196000.0
100,2015-03-30,18.72949981689453,18.80599975585937,18.57749938964844,18.5935001373291,36418000.0
101,2015-03-31,18.604999542236328,18.88500022888184,18.57550048828125,18.66200065612793,50122000.0
102,2015-04-01,18.51300048828125,18.65800094604492,18.41699981689453,18.604999542236328,49162000.0
103,2015-04-02,18.612499237060547,18.66399955749512,18.450000762939453,18.524999618530277,37506000.0
104,2015-04-06,18.851999282836918,19.01000022888184,18.468000411987305,18.5049991607666,61014000.0
105,2015-04-07,18.72050094604492,18.965499877929688,18.701499938964844,18.8075008392334,39098000.0
106,2015-04-08,19.059999465942383,19.07900047302246,18.732500076293945,18.732999801635746,52728000.0
107,2015-04-09,19.177000045776367,19.22100067138672,18.940000534057617,19.03300094604492,47846000.0
108,2015-04-10,19.13249969482422,19.356000900268555,19.06599998474121,19.215499877929688,51470000.0
109,2015-04-13,19.118000030517575,19.263999938964844,19.006999969482425,19.17650032043457,37890000.0
110,2015-04-14,19.25550079345703,19.390499114990234,19.06049919128418,19.175500869750977,51672000.0
111,2015-04-15,19.17250061035156,19.28899955749512,19.082000732421875,19.232500076293945,38664000.0
112,2015-04-16,19.302000045776367,19.372499465942383,19.177499771118164,19.184499740600582,41608000.0
113,2015-04-17,18.777999877929688,19.17799949645996,18.71999931335449,19.131500244140625,76794000.0
114,2015-04-20,19.475500106811523,19.597000122070312,18.850000381469727,18.927499771118164,100322000.0
115,2015-04-21,19.55900001525879,19.729999542236328,19.34000015258789,19.56550025939941,92870000.0
116,2015-04-22,19.489999771118164,19.714000701904297,19.399999618530277,19.59550094604492,69494000.0
117,2015-04-23,19.499500274658203,19.5939998626709,19.3075008392334,19.510499954223636,159600000.0
118,2015-04-24,22.2549991607666,22.63249969482422,21.950000762939453,21.950000762939453,343538000.0
119,2015-04-27,21.92799949645996,22.34950065612793,21.870500564575195,22.19300079345703,108618000.0
120,2015-04-28,21.465499877929688,21.950000762939453,21.402000427246094,21.925500869750977,82810000.0
121,2015-04-29,21.4685001373291,21.71199989318848,21.30150032043457,21.337499618530277,72434000.0
122,2015-04-30,21.089000701904297,21.587499618530277,20.96199989318848,21.355499267578125,72958000.0
123,2015-05-01,21.14349937438965,21.28199958801269,20.799999237060547,21.19099998474121,71316000.0
124,2015-05-04,21.152000427246094,21.488500595092773,21.121000289916992,21.239999771118164,45408000.0
125,2015-05-05,21.059499740600582,21.3754997253418,21.051000595092773,21.14249992370605,57128000.0
126,2015-05-06,20.95499992370605,21.13599967956543,20.727500915527344,21.07150077819824,51050000.0
127,2015-05-07,21.3439998626709,21.424999237060547,21.14249992370605,21.207500457763672,55322000.0
128,2015-05-08,21.684499740600582,21.76000022888184,21.50849914550781,21.537500381469727,58176000.0
129,2015-05-11,21.64249992370605,21.950000762939453,21.568500518798828,21.6254997253418,47874000.0
130,2015-05-12,21.551000595092773,21.662500381469727,21.33550071716309,21.554000854492188,38956000.0
131,2015-05-13,21.3435001373291,21.67650032043457,21.290000915527344,21.499000549316406,39926000.0
132,2015-05-14,21.61400032043457,21.649999618530277,21.350500106811523,21.47249984741211,37770000.0
133,2015-05-15,21.299999237060547,21.520000457763672,21.21500015258789,21.399999618530277,84806000.0
134,2015-05-18,21.261999130249023,21.363500595092773,21.072999954223636,21.299999237060547,47804000.0
135,2015-05-19,21.08550071716309,21.41200065612793,21.0314998626709,21.24349975585937,49284000.0
136,2015-05-20,21.19300079345703,21.354999542236328,20.917999267578125,21.030000686645508,43924000.0
137,2015-05-21,21.581499099731445,21.84499931335449,21.399999618530277,21.399999618530277,82428000.0
138,2015-05-22,21.381500244140625,21.621999740600582,21.38050079345703,21.57749938964844,40412000.0
139,2015-05-26,21.273500442504883,21.350000381469727,21.100000381469727,21.309999465942383,44884000.0
140,2015-05-27,21.57099914550781,21.592500686645508,21.2504997253418,21.372499465942383,44622000.0
141,2015-05-28,21.328500747680664,21.5674991607666,21.273500442504883,21.48550033569336,38248000.0
142,2015-05-29,21.46150016784668,21.625,21.361499786376957,21.361499786376957,60322000.0
143,2015-06-01,21.54599952697754,21.65800094604492,21.309999465942383,21.520000457763672,45066000.0
144,2015-06-02,21.54949951171875,21.661500930786133,21.3125,21.50349998474121,33378000.0
145,2015-06-03,21.829500198364254,21.91950035095215,21.637500762939453,21.71999931335449,54558000.0
146,2015-06-04,21.53899955749512,21.83799934387207,21.46299934387207,21.71999931335449,50216000.0
147,2015-06-05,21.34749984741211,21.540000915527344,21.325000762939453,21.482999801635746,38158000.0
148,2015-06-08,21.174999237060547,21.34000015258789,21.07150077819824,21.2810001373291,43450000.0
149,2015-06-09,21.27400016784668,21.374500274658203,20.957000732421875,21.14800071716309,45774000.0
150,2015-06-10,21.53849983215332,21.61000061035156,21.28300094604492,21.322999954223636,43446000.0
151,2015-06-11,21.648500442504883,21.944499969482425,21.57349967956543,21.614500045776367,58450000.0
152,2015-06-12,21.496000289916992,21.618000030517575,21.413000106811523,21.5625,41088000.0
153,2015-06-15,21.183500289916992,21.40250015258789,21.131999969482425,21.382999420166016,41020000.0
154,2015-06-16,21.363000869750977,21.398500442504883,21.13349914550781,21.207500457763672,45928000.0
155,2015-06-17,21.390499114990234,21.5674991607666,21.237499237060547,21.417999267578125,43718000.0
156,2015-06-18,21.96949958801269,21.986499786376957,21.47050094604492,21.51499938964844,67568000.0
157,2015-06-19,21.746000289916992,22.249500274658203,21.66200065612793,22.01300048828125,89902000.0
158,2015-06-22,21.81450080871582,21.96199989318848,21.708999633789062,21.850000381469727,36472000.0
159,2015-06-23,22.29949951171875,22.351999282836918,21.684499740600582,21.77949905395508,64900000.0
160,2015-06-24,22.04199981689453,22.32349967956543,22.011499404907227,22.24850082397461,52416000.0
161,2015-06-25,22.0049991607666,22.17350006103516,21.819499969482425,21.903499603271484,44750000.0
162,2015-06-26,21.905000686645508,22.17449951171875,21.75300025939941,22.08799934387207,52490000.0
163,2015-06-29,21.493000030517575,21.850000381469727,21.450000762939453,21.749000549316406,55064000.0
164,2015-06-30,21.704500198364254,21.778499603271484,21.52300071716309,21.709999084472656,51938000.0
165,2015-07-01,21.86949920654297,22.0,21.77899932861328,21.967500686645508,39742000.0
166,2015-07-02,21.885499954223636,21.90999984741211,21.673999786376957,21.850000381469727,26868000.0
167,2015-07-06,21.802000045776367,21.986499786376957,21.676000595092773,21.761499404907227,38064000.0
168,2015-07-07,21.836000442504883,21.886499404907227,21.278499603271484,21.78400039672852,69084000.0
169,2015-07-08,21.48500061035156,21.79949951171875,21.441499710083008,21.717500686645508,47662000.0
170,2015-07-09,21.71949958801269,21.93600082397461,21.707500457763672,21.7450008392334,45428000.0
171,2015-07-10,22.175500869750977,22.23600006103516,21.950000762939453,22.02449989318848,48020000.0
172,2015-07-13,22.778499603271484,22.89349937438965,22.37700080871582,22.414499282836918,79136000.0
173,2015-07-14,23.278499603271484,23.479999542236328,22.90800094604492,23.11599922180176,94724000.0
174,2015-07-15,23.059499740600582,23.23500061035156,23.01000022888184,23.152000427246094,59748000.0
175,2015-07-16,23.77400016784668,23.79400062561035,23.239999771118164,23.274999618530277,81912000.0
176,2015-07-17,24.15049934387207,24.270999908447266,23.862499237060547,23.88500022888184,98644000.0
177,2015-07-20,24.405000686645508,24.65999984741211,24.270000457763672,24.62849998474121,95050000.0
178,2015-07-21,24.399999618530277,24.444000244140625,24.127500534057617,24.395000457763672,63636000.0
179,2015-07-22,24.41349983215332,24.625,24.2450008392334,24.29949951171875,62298000.0
180,2015-07-23,24.108999252319336,24.58300018310547,23.78499984741211,24.58300018310547,187488000.0
181,2015-07-24,26.47100067138672,29.028499603271484,26.467500686645508,28.949499130249023,438188000.0
182,2015-07-27,26.570499420166016,27.247499465942383,26.32999992370605,26.387500762939453,149820000.0
183,2015-07-28,26.30150032043457,26.819499969482425,26.1560001373291,26.799999237060547,105462000.0
184,2015-07-29,26.450000762939453,26.648500442504883,26.250999450683597,26.54599952697754,75052000.0
185,2015-07-30,26.83799934387207,26.959999084472656,26.214500427246094,26.38249969482422,74862000.0
186,2015-07-31,26.8075008392334,27.142000198364254,26.72599983215332,26.954500198364254,60512000.0
187,2015-08-03,26.75149917602539,27.02199935913086,26.468000411987305,26.872499465942383,60284000.0
188,2015-08-04,26.59499931335449,26.84749984741211,26.45800018310547,26.48450088500977,58692000.0
189,2015-08-05,26.850500106811523,26.957000732421875,26.70599937438965,26.940000534057617,57788000.0
190,2015-08-06,26.472999572753903,27.136999130249023,26.375999450683597,26.96500015258789,76410000.0
191,2015-08-07,26.131000518798828,26.472999572753903,25.910499572753903,26.45800018310547,79384000.0
192,2015-08-10,26.200000762939453,26.61400032043457,26.149999618530277,26.426000595092773,52318000.0
193,2015-08-11,26.37299919128418,26.448999404907227,26.100000381469727,26.1825008392334,53532000.0
194,2015-08-12,26.295499801635746,26.375,25.652999877929688,26.1875,79246000.0
195,2015-08-13,26.482999801635746,26.732999801635746,26.27449989318848,26.36849975585937,57904000.0
196,2015-08-14,26.576000213623047,26.70549964904785,26.412500381469727,26.412500381469727,39896000.0
197,2015-08-17,26.76099967956543,26.937000274658203,26.356000900268555,26.56450080871582,51634000.0
198,2015-08-18,26.750999450683597,26.97450065612793,26.649999618530277,26.75200080871582,41426000.0
199,2015-08-19,26.645999908447266,26.862499237060547,26.450000762939453,26.687000274658203,46480000.0
200,2015-08-20,25.78899955749512,26.662500381469727,25.78849983215332,26.519500732421875,88160000.0
201,2015-08-21,24.723499298095703,25.616500854492188,24.723499298095703,25.368000030517575,134130000.0
202,2015-08-24,23.168500900268555,23.82900047302246,22.549999237060547,23.179000854492188,201952000.0
203,2015-08-25,23.318500518798828,24.472000122070312,23.3125,24.374500274658203,113586000.0
204,2015-08-26,25.03849983215332,25.18600082397461,23.9379997253418,24.201000213623047,127172000.0
205,2015-08-27,25.918500900268555,26.13450050354004,25.363000869750977,25.68549919128418,122290000.0
206,2015-08-28,25.90049934387207,26.075000762939453,25.652000427246094,25.875,54934000.0
207,2015-08-31,25.644500732421875,25.97050094604492,25.453500747680664,25.82200050354004,60046000.0
208,2015-09-01,24.82699966430664,25.5,24.671499252319336,24.957000732421875,77290000.0
209,2015-09-02,25.52750015258789,25.542999267578125,24.88599967956543,25.254499435424805,74142000.0
210,2015-09-03,25.23600006103516,25.79199981689453,25.12849998474121,25.725000381469727,62994000.0
211,2015-09-04,24.950000762939453,25.14249992370605,24.78199958801269,24.88249969482422,53850000.0
212,2015-09-08,25.87700080871582,25.917499542236328,25.425500869750977,25.434499740600582,76214000.0
213,2015-09-09,25.84449958801269,26.497499465942383,25.75300025939941,26.200000762939453,87414000.0
214,2015-09-10,26.11199951171875,26.30649948120117,25.73900032043457,25.75749969482422,51520000.0
215,2015-09-11,26.472000122070312,26.472000122070312,26.030500411987305,26.05349922180176,64558000.0
216,2015-09-14,26.069000244140625,26.622499465942383,25.929000854492188,26.472000122070312,62604000.0
217,2015-09-15,26.11849975585937,26.395999908447266,25.86000061035156,26.162500381469727,57318000.0
218,2015-09-16,26.36949920654297,26.415000915527344,25.926000595092773,26.099000930786133,45056000.0
219,2015-09-17,26.943500518798828,27.348499298095703,26.328500747680664,26.349000930786133,83390000.0
220,2015-09-18,27.01300048828125,27.312000274658203,26.5674991607666,26.731000900268555,123202000.0
221,2015-09-21,27.41950035095215,27.48900032043457,26.97949981689453,27.21649932861328,65666000.0
222,2015-09-22,26.920000076293945,27.177499771118164,26.632999420166016,26.98550033569336,76834000.0
223,2015-09-23,26.80349922180176,27.06049919128418,26.700000762939453,26.915000915527344,44752000.0
224,2015-09-24,26.6875,26.72800064086914,26.14349937438965,26.52750015258789,70020000.0
225,2015-09-25,26.212499618530277,27.13999938964844,26.06999969482422,27.12849998474121,80620000.0
226,2015-09-28,25.202999114990234,26.013999938964844,24.71649932861328,26.000999450683597,108690000.0
227,2015-09-29,24.80349922180176,25.573999404907227,24.524999618530277,25.299999237060547,89150000.0
228,2015-09-30,25.59449958801269,25.63999938964844,25.083499908447266,25.27199935913086,80094000.0
229,2015-10-01,26.035999298095703,26.040000915527344,25.299999237060547,25.549999237060547,75370000.0
230,2015-10-02,26.62700080871582,26.6299991607666,25.405000686645508,25.64949989318848,91956000.0
231,2015-10-05,27.18400001525879,27.295499801635746,26.799999237060547,26.84950065612793,67828000.0
232,2015-10-06,26.874000549316406,27.575000762939453,26.66650009155273,27.274999618530277,90056000.0
233,2015-10-07,27.097000122070312,27.100000381469727,26.450000762939453,27.089500427246094,76242000.0
234,2015-10-08,26.65800094604492,26.96949958801269,25.99449920654297,26.83550071716309,93528000.0
235,2015-10-09,26.989999771118164,27.089500427246094,26.513500213623047,26.724000930786133,70748000.0
236,2015-10-12,27.50950050354004,27.541000366210938,26.989999771118164,26.99799919128418,55522000.0
237,2015-10-13,27.44499969482422,27.65999984741211,27.155000686645508,27.3129997253418,58760000.0
238,2015-10-14,27.241500854492188,27.612499237060547,26.983999252319336,27.566999435424805,71642000.0
239,2015-10-15,28.121999740600582,28.149999618530277,27.350000381469727,27.387500762939453,98740000.0
240,2015-10-16,28.538000106811523,28.54700088500977,28.015499114990234,28.263500213623047,86316000.0
241,2015-10-19,28.65749931335449,28.950000762939453,28.36899948120117,28.538000106811523,87508000.0
242,2015-10-20,28.04400062561035,28.649999618530277,27.763999938964844,28.600000381469727,86924000.0
243,2015-10-21,27.78849983215332,28.262500762939453,27.625999450683597,28.193500518798828,66872000.0
244,2015-10-22,28.195499420166016,28.457500457763672,27.833499908447266,28.13500022888184,155588000.0
245,2015-10-23,29.951499938964844,30.97249984741211,29.76799964904785,30.88400077819824,213854000.0
246,2015-10-26,30.430500030517575,30.49250030517578,29.81450080871582,30.114999771118164,85394000.0
247,2015-10-27,30.550500869750977,30.73550033569336,30.276500701904297,30.43000030517578,75742000.0
248,2015-10-28,30.854999542236328,30.861499786376957,30.475000381469727,30.614999771118164,78524000.0
249,2015-10-29,31.32749938964844,31.37700080871582,30.769500732421875,30.88500022888184,77920000.0
250,2015-10-30,31.295000076293945,31.535999298095703,31.263999938964844,31.300500869750977,77488000.0
251,2015-11-02,31.417499542236328,31.43149948120117,31.02050018310547,31.35650062561035,56330000.0
252,2015-11-03,31.265499114990234,31.49449920654297,31.100000381469727,31.47649955749512,64938000.0
253,2015-11-04,32.04750061035156,32.29650115966797,31.36750030517578,31.38800048828125,96810000.0
254,2015-11-05,32.782501220703125,32.849998474121094,32.15449905395508,32.35499954223633,94476000.0
255,2015-11-06,32.96849822998047,33.112998962402344,32.599998474121094,32.75,81844000.0
256,2015-11-09,32.77450180053711,33.097999572753906,32.39250183105469,32.932498931884766,80976000.0
257,2015-11-10,32.98400115966797,33.0,32.362998962402344,32.550498962402344,69790000.0
258,2015-11-11,33.662498474121094,33.79800033569336,33.162498474121094,33.162498474121094,107746000.0
259,2015-11-12,33.279998779296875,33.78200149536133,33.21099853515625,33.650001525878906,85694000.0
260,2015-11-13,32.11750030517578,33.349998474121094,32.022499084472656,33.17850112915039,125222000.0
261,2015-11-16,32.390499114990234,32.4995002746582,31.114500045776367,32.04600143432617,148718000.0
262,2015-11-17,32.165000915527344,32.662498474121094,32.04999923706055,32.532501220703125,86404000.0
263,2015-11-18,33.176998138427734,33.24399948120117,32.31850051879883,32.32550048828125,89396000.0
264,2015-11-19,33.063499450683594,33.643001556396484,32.95000076293945,33.2495002746582,94104000.0
265,2015-11-20,33.42250061035156,33.44350051879883,32.878501892089844,33.39699935913086,77922000.0
266,2015-11-23,33.949501037597656,34.13850021362305,33.50600051879883,33.57500076293945,87702000.0
267,2015-11-24,33.557498931884766,33.790000915527344,33.06050109863281,33.707000732421875,90868000.0
268,2015-11-25,33.766998291015625,33.98500061035156,33.5620002746582,33.75,53958000.0
269,2015-11-27,33.66299819946289,34.04949951171875,33.60499954223633,34.040000915527344,39336000.0
270,2015-11-30,33.2400016784668,34.06449890136719,33.22999954223633,33.79499816894531,113864000.0
271,2015-12-01,33.952999114990234,34.04999923706055,33.393001556396484,33.6875,95024000.0
272,2015-12-02,33.800498962402344,34.24100112915039,33.712501525878906,34.04999923706055,85470000.0
273,2015-12-03,33.3125,34.13949966430664,33.07400131225586,33.97200012207031,101294000.0
274,2015-12-04,33.63199996948242,33.73899841308594,33.06999969482422,33.29999923706055,90696000.0
275,2015-12-07,33.49150085449219,33.77299880981445,33.025001525878906,33.73699951171875,74656000.0
276,2015-12-08,33.86650085449219,33.9995002746582,32.989498138427734,33.15650177001953,73038000.0
277,2015-12-09,33.239498138427734,33.95000076293945,32.78400039672852,33.900001525878906,103164000.0
278,2015-12-10,33.11600112915039,33.42649841308594,32.97800064086914,33.27949905395508,69110000.0
279,2015-12-11,32.00749969482422,32.89400100708008,31.981000900268555,32.561500549316406,109488000.0
280,2015-12-14,32.89550018310547,32.929500579833984,31.763500213623047,32.087501525878906,86594000.0
281,2015-12-15,32.93199920654297,33.57500076293945,32.86750030517578,33.25149917602539,95068000.0
282,2015-12-16,33.78850173950195,33.86750030517578,32.965999603271484,33.178001403808594,79290000.0
283,2015-12-17,33.532501220703125,34.125,33.532501220703125,34.0,73632000.0
284,2015-12-18,33.207000732421875,33.84199905395508,33.20650100708008,33.432498931884766,136826000.0
285,2015-12-21,33.22549819946289,33.494998931884766,32.94649887084961,33.42499923706055,65018000.0
286,2015-12-22,33.157501220703125,33.42449951171875,32.9630012512207,33.34149932861328,53356000.0
287,2015-12-23,33.185001373291016,33.33000183105469,32.83150100708008,33.32500076293945,54458000.0
288,2015-12-24,33.13949966430664,33.23400115966797,33.029998779296875,33.16749954223633,21824000.0
289,2015-12-28,33.7599983215332,33.775001525878906,33.275001525878906,33.27799987792969,75672000.0
290,2015-12-29,34.69850158691406,34.821998596191406,33.894500732421875,33.89899826049805,114700000.0
291,2015-12-30,34.45349884033203,34.77450180053711,34.319000244140625,34.59450149536133,70380000.0
292,2015-12-31,33.79449844360352,34.38750076293945,33.79449844360352,34.30400085449219,74992000.0
293,2016-01-04,31.84950065612793,32.88600158691406,31.3754997253418,32.81449890136719,186290000.0
294,2016-01-05,31.68950080871582,32.34550094604492,31.38249969482422,32.34299850463867,116452000.0
295,2016-01-06,31.63249969482422,31.989500045776367,31.015499114990234,31.100000381469727,106584000.0
296,2016-01-07,30.39699935913086,31.5,30.260499954223636,31.09000015258789,141498000.0
297,2016-01-08,30.352500915527344,31.207000732421875,30.299999237060547,30.982999801635746,110258000.0
298,2016-01-11,30.886999130249023,30.99250030517578,29.92849922180176,30.624000549316406,97832000.0
